C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_55_886.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_55_886.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_55_886.jpg, 1, 1, 0, 30.07556
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_55_995.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_55_995.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_55_995.jpg, 1, 1, 0, 30.10634
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_56_095.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_56_095.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_56_095.jpg, 0.6980147, 1, 0, 30.18751
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_56_202.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_56_202.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_56_202.jpg, 0.4309709, 1, 0, 30.20868
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_56_308.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_56_308.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_56_308.jpg, -0.1676103, 1, 0, 30.1572
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_56_411.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_56_411.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_56_411.jpg, -0.4789626, 1, 0, 30.12655
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_56_518.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_56_518.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_56_518.jpg, -0.4708947, 1, 0, 30.14469
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_56_620.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_56_620.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_56_620.jpg, -0.1671938, 1, 0, 30.19218
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_56_725.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_56_725.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_56_725.jpg, -0.059751, 1, 0, 30.19008
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_56_833.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_56_833.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_56_833.jpg, -0.1558731, 1, 0, 30.1915
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_56_936.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_56_936.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_56_936.jpg, 0, 1, 0, 30.18966
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_57_038.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_57_038.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_57_038.jpg, 0, 1, 0, 30.19002
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_57_149.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_57_149.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_57_149.jpg, 0, 1, 0, 30.19009
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_57_254.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_57_254.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_57_254.jpg, 0, 1, 0, 30.1903
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_57_361.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_57_361.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_57_361.jpg, 0, 1, 0, 30.1903
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_57_467.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_57_467.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_57_467.jpg, 0.3197706, 1, 0, 30.1666
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_57_573.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_57_573.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_57_573.jpg, 0.1984491, 1, 0, 30.18999
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_57_682.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_57_682.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_57_682.jpg, 0, 1, 0, 30.18802
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_57_788.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_57_788.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_57_788.jpg, 0, 1, 0, 30.19361
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_57_904.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_57_904.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_57_904.jpg, -0.1170123, 1, 0, 30.18496
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_58_016.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_58_016.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_58_016.jpg, -0.4537506, 1, 0, 30.14693
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_58_134.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_58_134.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_58_134.jpg, -0.807339, 1, 0, 30.1045
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_58_239.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_58_239.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_58_239.jpg, -1, 1, 0, 30.09187
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_58_342.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_58_342.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_58_342.jpg, -0.7404718, 1, 0, 30.17627
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_58_454.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_58_454.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_58_454.jpg, 0.248592, 1, 0, 30.1424
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_58_564.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_58_564.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_58_564.jpg, 0.5802267, 1, 0, 30.113
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_58_671.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_58_671.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_58_671.jpg, 0.8980515, 1, 0, 30.08018
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_58_789.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_58_789.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_58_789.jpg, 0.8743054, 1, 0, 30.09496
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_58_902.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_58_902.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_58_902.jpg, -0.1238979, 1, 0, 30.15299
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_59_005.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_59_005.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_59_005.jpg, -0.4325637, 1, 0, 30.13073
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_59_108.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_59_108.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_59_108.jpg, -0.7415607, 1, 0, 30.10161
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_59_223.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_59_223.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_59_223.jpg, 0.1108167, 1, 0, 30.16534
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_59_326.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_59_326.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_59_326.jpg, 0.4224999, 1, 0, 30.1413
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_59_428.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_59_428.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_59_428.jpg, -0.2137206, 1, 0, 30.17106
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_59_531.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_59_531.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_59_531.jpg, 0.1076814, 1, 0, 30.18393
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_59_639.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_59_639.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_59_639.jpg, 0.3237687, 1, 0, 30.16396
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_59_741.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_59_741.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_59_741.jpg, 0.019023, 1, 0, 30.18979
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_59_858.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_59_858.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_59_858.jpg, 0, 1, 0, 30.18997
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_44_59_973.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_44_59_973.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_44_59_973.jpg, 0, 1, 0, 30.19027
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_00_089.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_00_089.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_00_089.jpg, 0, 1, 0, 30.19031
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_00_195.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_00_195.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_00_195.jpg, 0, 1, 0, 30.1903
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_00_300.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_00_300.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_00_300.jpg, 0, 1, 0, 30.19028
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_00_401.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_00_401.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_00_401.jpg, 0, 1, 0, 30.19031
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_00_505.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_00_505.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_00_505.jpg, -0.1719036, 1, 0, 30.18229
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_00_621.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_00_621.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_00_621.jpg, -0.09618657, 1, 0, 30.19004
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_00_735.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_00_735.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_00_735.jpg, 0, 1, 0, 30.18994
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_00_836.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_00_836.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_00_836.jpg, 0, 1, 0, 30.19
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_00_950.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_00_950.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_00_950.jpg, 0, 1, 0, 30.1902
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_01_062.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_01_062.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_01_062.jpg, -0.2472459, 1, 0, 30.17521
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_01_170.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_01_170.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_01_170.jpg, -0.2362602, 1, 0, 30.1873
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_01_283.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_01_283.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_01_283.jpg, 0, 1, 0, 30.18844
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_01_391.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_01_391.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_01_391.jpg, 0, 1, 0, 30.19007
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_01_502.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_01_502.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_01_502.jpg, 0, 1, 0, 30.19047
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_01_610.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_01_610.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_01_610.jpg, 0, 1, 0, 30.19027
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_01_723.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_01_723.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_01_723.jpg, 0, 1, 0, 30.19029
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_01_835.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_01_835.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_01_835.jpg, 0, 1, 0, 30.19031
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_01_945.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_01_945.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_01_945.jpg, 0, 1, 0, 30.19029
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_02_051.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_02_051.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_02_051.jpg, 0, 1, 0, 30.19023
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_02_156.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_02_156.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_02_156.jpg, 0, 1, 0, 30.19031
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_02_268.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_02_268.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_02_268.jpg, 0, 1, 0, 30.19029
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_02_377.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_02_377.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_02_377.jpg, 0, 1, 0, 30.19031
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_02_490.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_02_490.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_02_490.jpg, 0, 1, 0, 30.19029
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_02_595.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_02_595.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_02_595.jpg, 0, 1, 0, 30.19029
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_02_702.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_02_702.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_02_702.jpg, 0, 1, 0, 30.19031
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_02_809.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_02_809.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_02_809.jpg, 0, 1, 0, 30.19029
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_02_910.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_02_910.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_02_910.jpg, 0, 1, 0, 30.19029
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_03_013.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_03_013.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_03_013.jpg, 0, 1, 0, 30.19027
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_03_122.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_03_122.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_03_122.jpg, 0, 1, 0, 30.19028
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_03_237.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_03_237.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_03_237.jpg, 0, 1, 0, 30.19032
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_03_346.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_03_346.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_03_346.jpg, 0, 1, 0, 30.1903
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_03_452.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_03_452.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_03_452.jpg, 0.08637001, 1, 0, 30.18834
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_03_559.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_03_559.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_03_559.jpg, 0.4071357, 1, 0, 30.15461
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_03_669.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_03_669.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_03_669.jpg, 0.3611808, 1, 0, 30.18288
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_03_774.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_03_774.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_03_774.jpg, 0.04696559, 1, 0, 30.18836
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_03_887.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_03_887.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_03_887.jpg, 0, 1, 0, 30.19175
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_03_994.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_03_994.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_03_994.jpg, -0.231327, 1, 0, 30.17017
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_04_109.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_04_109.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_04_109.jpg, -0.5751414, 1, 0, 30.1307
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_04_221.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_04_221.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_04_221.jpg, -0.8667177, 1, 0, 30.10099
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_04_331.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_04_331.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_04_331.jpg, -0.5836996, 1, 0, 30.18647
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_04_433.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_04_433.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_04_433.jpg, -0.2782156, 1, 0, 30.20072
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_04_536.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_04_536.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_04_536.jpg, 0.141951, 1, 0, 30.16127
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_04_644.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_04_644.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_04_644.jpg, 0.4684209, 1, 0, 30.13429
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_04_749.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_04_749.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_04_749.jpg, 0.7026632, 1, 0, 30.10865
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_04_856.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_04_856.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_04_856.jpg, 0.417567, 1, 0, 30.18598
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_04_966.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_04_966.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_04_966.jpg, 0.04917446, 1, 0, 30.18664
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_05_070.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_05_070.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_05_070.jpg, -0.0910086, 1, 0, 30.18145
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_05_186.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_05_186.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_05_186.jpg, -0.4398816, 1, 0, 30.14432
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_05_298.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_05_298.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_05_298.jpg, -0.7741635, 1, 0, 30.10631
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_05_403.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_05_403.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_05_403.jpg, -0.6441782, 1, 0, 30.15936
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_05_519.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_05_519.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_05_519.jpg, -0.2950989, 1, 0, 30.1993
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_05_634.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_05_634.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_05_634.jpg, 0.252153, 1, 0, 30.15118
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_05_739.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_05_739.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_05_739.jpg, 0.5241191, 1, 0, 30.12708
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_05_845.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_05_845.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_05_845.jpg, 0.8872238, 1, 0, 30.09263
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_05_958.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_05_958.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_05_958.jpg, 0.8435587, 1, 0, 30.1199
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_06_070.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_06_070.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_06_070.jpg, 0.50472, 1, 0, 30.1986
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_06_179.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_06_179.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_06_179.jpg, 0, 1, 0, 30.17911
C:\Users\91846\Downloads\Training\IMG\center_2022_12_28_19_45_06_287.jpg, C:\Users\91846\Downloads\Training\IMG\left_2022_12_28_19_45_06_287.jpg, C:\Users\91846\Downloads\Training\IMG\right_2022_12_28_19_45_06_287.jpg, -0.3197595, 1, 0, 30.1456
